file_path,sharpness_ave,light_or_dark
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6877.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6878.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6879.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6880.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6881.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6882.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6883.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6884.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6885.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6886.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6887.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6888.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6889.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6890.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6891.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6892.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6893.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6894.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6895.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6896.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6897.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6898.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6899.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6900.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6901.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6902.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6903.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6904.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6905.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6906.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6907.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6908.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6909.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6910.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6911.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6912.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6913.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6914.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6915.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6916.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6917.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6918.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6919.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6920.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6921.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6922.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6923.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6924.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6925.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6926.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6927.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6928.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6929.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6930.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6931.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6932.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6933.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6934.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6935.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6936.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6937.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6938.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6939.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6940.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6941.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6942.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6943.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6944.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6945.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6946.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6947.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6948.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6949.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6950.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6951.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6952.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6953.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6954.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6955.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6956.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6957.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6958.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6959.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6960.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6961.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6962.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6963.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6964.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6965.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6966.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6967.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6968.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6969.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6970.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6971.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6972.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6973.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6974.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6975.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6976.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6977.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6978.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6979.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6980.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6981.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6982.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6983.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6984.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6985.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6986.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6987.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6988.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6989.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6990.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6991.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6992.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6993.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6994.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6995.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6996.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6997.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6998.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6999.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7000.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7001.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7002.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7003.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7004.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7005.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7006.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7007.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7008.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7009.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7010.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7011.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7012.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7013.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7014.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7015.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7016.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7017.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7018.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7019.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7020.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7021.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7022.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7023.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7024.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7025.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7026.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7027.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7028.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7029.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7030.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7031.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7032.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7033.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7034.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7035.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7036.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7037.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7038.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7039.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7040.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7041.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7042.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7043.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7044.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7045.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7046.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7047.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7048.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7049.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7050.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7051.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7052.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7053.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7054.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7055.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7056.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7057.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7058.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7059.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7060.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7061.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7062.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7063.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7064.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7065.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7066.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7067.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7068.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7069.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7070.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7071.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7072.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7073.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7074.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7075.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7076.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7077.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7078.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7079.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7080.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7081.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7082.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7083.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7084.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7133.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7134.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7135.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7136.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7137.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7138.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7139.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7140.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7141.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7142.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7143.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7144.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7145.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7146.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7147.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7148.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7149.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7150.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7151.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7152.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7153.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7154.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7155.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7156.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7157.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7158.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7159.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7160.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7161.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7162.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7163.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7164.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7165.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7166.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7167.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7168.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7169.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7170.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7171.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7172.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7173.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7174.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7175.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7176.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7177.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7178.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7179.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7180.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7181.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7182.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7183.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7184.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7185.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7186.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7187.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7188.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7189.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7190.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7191.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7192.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7193.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7194.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7195.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7196.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7197.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7198.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7199.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7200.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7201.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7202.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7203.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7204.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7205.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7206.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7207.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7208.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7209.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7210.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7211.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7212.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7213.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7214.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7215.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7216.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7217.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7218.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7219.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7220.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7221.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7222.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7223.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7224.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7225.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7226.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7227.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7228.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7229.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7230.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7231.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7232.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7233.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7234.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7235.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7236.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7237.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7238.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7239.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7240.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7241.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7242.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7243.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7244.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7245.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7246.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7247.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7248.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7249.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7250.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7251.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7252.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7253.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7254.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7255.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7256.jpg,0,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7257.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7258.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7259.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7260.jpg,1,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7261.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7262.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7263.jpg,0,1
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7264.jpg,1,0
/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7265.jpg,0,1
