,Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,embedding_path,embedding,price_ave,output
1092,1457,"WaterScience Kitchen Tap Filter + 2 Replacement Cartridge for Mud, Sand & Sediments - Fits 22-24mm Taps - Ideal for Kitche...",appliances,All Appliances,https://m.media-amazon.com/images/I/51y20Rf7mOL._AC_UL320_.jpg,https://www.amazon.in/WaterScience-UTF-921-Universal-Filter-Sediments/dp/B09H34HVKY/ref=sr_1_1458?qid=1679135674&s=appliances&sr=1-1458,3.4,555,₹595,695.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1457.jpg,76450.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1092.pkl,50.57303,0,217.07302856445312
1093,1458,"The Endless Store Combo Fridge Top Cover(21 X 39 Inches), Fridge Handle Covers (12 X 6 Inches)+ 3 Fridge Mats (11 X 17 Inc...",appliances,All Appliances,https://m.media-amazon.com/images/I/8172swkFWIL._AC_UL320_.jpg,https://www.amazon.in/Endless-Store-Fridge-Inches-Handle/dp/B0BLNSQ9X6/ref=sr_1_1459?qid=1679135674&s=appliances&sr=1-1459,3.8,8,₹189,799.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1458.jpg,87890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1093.pkl,64.10662,0,66.50662078857422
1094,1459,"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 1200 Watts - 9 Pcs Set, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/71U8kYcxN3L._AC_UL320_.jpg,https://www.amazon.in/Balzano-Speed-Nutri-Blender-Smoothie/dp/B084CGYJN6/ref=sr_1_1460?qid=1679135674&s=appliances&sr=1-1460,4.2,2072,"₹5,490",6990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1459.jpg,768900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1094.pkl,53.37771,1,675.4777084350586
1095,1460,Activa Super Chef 900 W Powerful Motor Mixer Grinder With 4 Jars | 2 Years Motor Warranty,appliances,All Appliances,https://m.media-amazon.com/images/I/61+5Ecx2c-L._AC_UL320_.jpg,https://www.amazon.in/Super-Chef-Powerful-Grinder-Warranty/dp/B0BCWDNC1W/ref=sr_1_1461?qid=1679135674&s=appliances&sr=1-1461,3.8,291,"₹2,019",6990.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1460.jpg,768900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1095.pkl,38.70677,1,126.50677185058593
1097,1462,"MITOOZ® Refrigerator Combo of Exclusive Decorative 1 Fridge TOP Cover, 1 Handle Cover, 3 Fridge MATS(5 PCS Set) Brown TT",appliances,All Appliances,https://m.media-amazon.com/images/I/71ICYjpIjAL._AC_UL320_.jpg,https://www.amazon.in/MITOOZ%C2%AE-Refrigerator-Exclusive-Decorative-Fridge/dp/B09FZQ3SSJ/ref=sr_1_1463?qid=1679135674&s=appliances&sr=1-1463,3.6,377,₹199,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1462.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1097.pkl,61.486534,0,174.58653411865234
1098,1463,STOIC Spray Bottles Transprent Clean Squirt Bottle For Multi-Uses Spray Bottles for Mirror Cleaning and Plant Home Garden ...,appliances,All Appliances,https://m.media-amazon.com/images/I/61MgrVpkmmL._AC_UL320_.jpg,https://www.amazon.in/STOIC-Transprent-Multi-Uses-Cleaning-Multicolor/dp/B0BSGR6GFR/ref=sr_1_1464?qid=1679135674&s=appliances&sr=1-1464,1.0,1,₹99,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1463.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1098.pkl,53.347305,0,53.64730529785156
1099,1464,"Kitchenwell Multi-Purpose 4 Pieces Step Square Plastic Stand,Foot and Stand for Almirah, Wardrobe, Refrigerator, Sofa, Sle...",appliances,All Appliances,https://m.media-amazon.com/images/I/51nRtQz-W1L._AC_UL320_.jpg,https://www.amazon.in/Kitchenwell-Multi-Purpose-Step-Square-Stand/dp/B0B7FY9KFZ/ref=sr_1_1465?qid=1679135675&s=appliances&sr=1-1465,4.2,90,,99.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1464.jpg,10890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1099.pkl,41.88098,0,68.8809814453125
1101,1466,Smallcloud Electric 1.8 L Mini Cooker Kettle with Glass Lid Base Concealed Base Cooking Pot Noodle Maker Egg Boiler hot Po...,appliances,All Appliances,https://m.media-amazon.com/images/I/41O1VeIcJuL._AC_UL320_.jpg,https://www.amazon.in/Smallcloud-Electric-Concealed-Vegetable-Porridge/dp/B0BS9PLWF3/ref=sr_1_1467?qid=1679135675&s=appliances&sr=1-1467,5.0,17,₹649,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1466.jpg,142890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1101.pkl,38.64428,0,43.74427947998047
1102,1467,"Hindware Atlantic Compacto 3 Litre Instant Water Heater With Stainless Steel Tank, Robust Construction, Pressure Relief Va...",appliances,All Appliances,https://m.media-amazon.com/images/I/4157skMWZ2L._AC_UL320_.jpg,https://www.amazon.in/Hindware-Atlantic-Compacto-Instant-HI03PDW30/dp/B09DL9978Y/ref=sr_1_1468?qid=1679135675&s=appliances&sr=1-1468,4.0,601,"₹2,399",4590.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1467.jpg,504900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1102.pkl,30.641838,1,211.44183807373045
1103,1468,"Sui Generis Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Frother for Coffee, Bulletproof Coffee Maker, Egg ...",appliances,All Appliances,https://m.media-amazon.com/images/I/31EERhAifiL._AC_UL320_.jpg,https://www.amazon.in/Generis-Handheld-Frother-Bulletproof-Blender/dp/B0BLL4N1BZ/ref=sr_1_1469?qid=1679135675&s=appliances&sr=1-1469,4.0,19,₹195,399.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1468.jpg,43890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1103.pkl,39.006817,0,44.706816864013675
1104,1469,BAJAJ VACCO 1000-watts Manual Induction Cooktop HPC-01,appliances,All Appliances,https://m.media-amazon.com/images/I/61+vb99ZDRL._AC_UL320_.jpg,https://www.amazon.in/BAJAJ-VACCO-Electric-Plate-Black/dp/B08L178ZW6/ref=sr_1_1470?qid=1679135675&s=appliances&sr=1-1470,3.7,309,"₹1,245",1500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1469.jpg,165000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1104.pkl,51.209145,0,143.90914459228514
1105,1470,"Panasonic anchor Smart Air 200mm Ventilation Fan | Exhaust Fan for Home, Office, Kitchen and Bathroom (Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/51L5Tc44cvL._AC_UL320_.jpg,https://www.amazon.in/Anchor-Smart-Air-Ventilation-Black/dp/B07G2JQXTQ/ref=sr_1_1471?qid=1679135675&s=appliances&sr=1-1471,4.1,384,"₹1,199",1625.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1470.jpg,178750.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1105.pkl,42.490166,0,157.6901657104492
1106,1471,"PHILIPS Air Fryer - India’s No.1 Air Fryer Brand, With Rapid Air Technology, Uses up to 90% less fat, 1425W, 4.1 Liter, (G...",appliances,All Appliances,https://m.media-amazon.com/images/I/51Ujp0qe-US._AC_UL320_.jpg,https://www.amazon.in/Philips-HD9216-43-Fryer-Retractable/dp/B08B3M4GMX/ref=sr_1_1472?qid=1679135675&s=appliances&sr=1-1472,4.3,343,"₹6,269",9995.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1471.jpg,1099450.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1106.pkl,44.45375,1,147.85375061035154
1107,1472,100 Pcs Sichumaria Transparent White Disposable Tea Filter Bags Empty Dip Tea Bags Filter Tea Bags Cups for Loose Leaf Tea...,appliances,All Appliances,https://m.media-amazon.com/images/I/51+NaR86o8L._AC_UL320_.jpg,https://www.amazon.in/Sichumaria-Transparent-Disposable-Filter-5-5x7cm/dp/B09W2571WC/ref=sr_1_1473?qid=1679135675&s=appliances&sr=1-1473,4.4,28,₹275,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1472.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1107.pkl,58.973118,0,67.37311782836915
1108,1473,"ACTIVA Instant 3 LTR 3 KVA Special Anti Rust Coated 0.7 mm SS Tank Geyser , Full Abs Body Premium White 5 Years Warranty",appliances,All Appliances,https://m.media-amazon.com/images/I/51LimoBRmNL._AC_UL320_.jpg,https://www.amazon.in/ACTIVA-Instant-SPCEIAL-Warranty-Premium/dp/B07W4HTS8Q/ref=sr_1_1474?qid=1679135675&s=appliances&sr=1-1474,3.8,4043,"₹1,899",3790.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1473.jpg,416900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1108.pkl,35.863823,1,1249.2638229370116
1109,1475,NESCAFÉ É Smart Coffee Maker/Machine & Travel Mug,appliances,All Appliances,https://m.media-amazon.com/images/I/71qAABSWF0L._AC_UL320_.jpg,https://www.amazon.in/Nescaf%C3%A9-Smart-Coffee-Maker-Travel/dp/B07H3LQP5K/ref=sr_1_1476?qid=1679135675&s=appliances&sr=1-1476,3.8,1980,,6499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1475.jpg,714890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1109.pkl,52.97144,1,647.4714393615723
1110,1476,"bvslf Silica Gel 5gm Pouch 200 pcs Pack, Silica Gel 1 KG Pack, Moisture absorbents, Dehumidifier Silica Gel Bags for Moist...",appliances,All Appliances,https://m.media-amazon.com/images/I/51R+-QuRtUL._AC_UL320_.jpg,https://www.amazon.in/bvslf-Moisture-absorbents-Dehumidifier-Wardrobe/dp/B07GQY4P59/ref=sr_1_1477?qid=1679135675&s=appliances&sr=1-1477,4.2,883,₹333,500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1476.jpg,55000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1110.pkl,34.122543,0,299.0225433349609
1111,1477,"V-Guard Victo 15 Litre Water Heater with Free Installation & Free Connection Pipes (BEE 5 Star Rated), White (15 Litre)",appliances,All Appliances,https://m.media-amazon.com/images/I/61ydxJ5rYeS._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Victo-15-Installation-Connection/dp/B094NS6QS4/ref=sr_1_1478?qid=1679135675&s=appliances&sr=1-1478,4.5,5539,"₹7,555",9800.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1477.jpg,1078000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1111.pkl,30.21723,1,1692.4172298431397
1112,1478,FLORA AND CO Stainless Steel Chutney Jar 400 ML Mixer Jar (Plastic Base),appliances,All Appliances,https://m.media-amazon.com/images/I/61LIqNlSq7L._AC_UL320_.jpg,https://www.amazon.in/FLORA-CO-Stainless-Chutney-Plastic/dp/B092DG26V1/ref=sr_1_1479?qid=1679135675&s=appliances&sr=1-1479,3.9,1250,₹425,625.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1478.jpg,68750.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1112.pkl,48.446648,0,423.44664764404297
1114,1480,Orient Fabrifeel 1200-Watt Steam Iron Press for clothes | Adjustable temperature control | 230 ml Tank capacity | Safe Usa...,appliances,All Appliances,https://m.media-amazon.com/images/I/61l+KjwW-yL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Insulator-Fabrifeel-Non-Stick/dp/B09ZV4SLJN/ref=sr_1_1481?qid=1679135675&s=appliances&sr=1-1481,3.2,298,₹999,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1480.jpg,219890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1114.pkl,62.87023,0,152.27023162841795
1115,1481,Orient Electric I Tome Plus 1200mm 28W BLDC Energy Saving Ceiling Fan with Remote | 5 Star Rated | 3-Year On-Site Warranty...,appliances,All Appliances,https://m.media-amazon.com/images/I/61Yo5lRJLhL._AC_UL320_.jpg,https://www.amazon.in/Orient-Electric-Ceiling-Manufacturer-Warranty/dp/B0B3N2QHRX/ref=sr_1_1482?qid=1679135675&s=appliances&sr=1-1482,4.0,51,"₹4,199",5999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1481.jpg,659890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1115.pkl,44.990646,1,60.790646362304685
1116,1482,Bajaj ABS Majesty Slim 2100-Watt Induction Cooktop (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/51WOtohhhmL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Majesty-Plastic-Induction-Black/dp/B07JX84ZY9/ref=sr_1_1483?qid=1679135675&s=appliances&sr=1-1483,4.2,1021,"₹3,550",6100.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1482.jpg,671000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1116.pkl,30.393616,1,337.19361572265626
1117,1483,Syga 32 Sewing Machine Presser Foot Feet Kit fit for Brother Singer Janome,appliances,All Appliances,https://m.media-amazon.com/images/I/51dTODQzsgL._AC_UL320_.jpg,https://www.amazon.in/Domestic-Presser-Machines-Machine-Brother/dp/B07FWRT2FJ/ref=sr_1_1484?qid=1679135675&s=appliances&sr=1-1484,4.3,1060,₹958.74,2500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1483.jpg,275000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1117.pkl,46.646603,1,365.14660263061523
1118,1484,Epsilon Tap Water Filter Purifier for Kitchen Sink Bathroom Shower Head Tap Filter 6 Layered Carbon Activated Faucet for D...,appliances,All Appliances,https://m.media-amazon.com/images/I/61LOeOef-dL._AC_UL320_.jpg,https://www.amazon.in/Epsilon-Purifier-Bathroom-Activated-Drinking/dp/B09LSCVXC5/ref=sr_1_1485?qid=1679135675&s=appliances&sr=1-1485,3.0,242,₹235,499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1484.jpg,54890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1118.pkl,43.23403,0,115.83403167724609
1119,1485,"Borosil Krispy 4 Slice Pop-Up Toaster, 1500W",appliances,All Appliances,https://m.media-amazon.com/images/I/51z+BGp7GrL._AC_UL320_.jpg,https://www.amazon.in/Borosil-BTO1500SS22-4-Slice-Toaster-Black/dp/B07MZVRMGS/ref=sr_1_1486_mod_primary_new?qid=1679135675&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1486,4.0,599,"₹2,510",3690.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1485.jpg,405900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1119.pkl,60.016422,1,240.2164222717285
1120,1486,"IFB 20 Litre Solo Microwave Oven (20PM-MEC2B, Mechanical Knob,Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/61jM7AOPzrL._AC_UL320_.jpg,https://www.amazon.in/IFB-Litre-Microwave-20PM-MEC2B-Mechanical/dp/B09SF79M6Q/ref=sr_1_1487?qid=1679135675&s=appliances&sr=1-1487,4.1,92,"₹5,899",7290.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1486.jpg,801900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1120.pkl,50.38859,1,78.48859176635742
1121,1487,"Purezo Paper Cartridge/Air Dust Filter for Karcher Vacuum Cleaner WD3, MV3, WD 3.200 and A 2504 (Yellow)",appliances,All Appliances,https://m.media-amazon.com/images/I/61UP3WmDfPL._AC_UL320_.jpg,https://www.amazon.in/Purezo-Cartridge-Filter-Karcher-Cleaner/dp/B084PBRL4Q/ref=sr_1_1488_mod_primary_new?qid=1679135675&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1488,4.2,102,₹399,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1487.jpg,142890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1121.pkl,89.17405,0,119.7740493774414
1122,1488,Livzing 2-Tier UPS Stand for Home and Office – Metal Inverter Trolley with Wheels -Powder Coated Battery Stand for Inverte...,appliances,All Appliances,https://m.media-amazon.com/images/I/71UCOs7mj4L._AC_UL320_.jpg,https://www.amazon.in/Livzing-2-Tier-Stand-Home-Office/dp/B09VCCV941/ref=sr_1_1489?qid=1679135676&s=appliances&sr=1-1489,4.4,276,"₹1,949",2499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1488.jpg,274890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1122.pkl,44.805946,1,128.10594635009767
1124,1490,Kuber Industries Disney Laundry Bag/Bin|Water Proof Canvas Material & 3D Disney The Lion King Print|Toy Storage & Cloth Or...,appliances,All Appliances,https://m.media-amazon.com/images/I/71K1kiRhAfL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Foldable-Laundry-KUBMART11643/dp/B08Q8XV74N/ref=sr_1_1491?qid=1679135676&s=appliances&sr=1-1491,3.9,601,₹245,599.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1490.jpg,65890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1124.pkl,50.74076,0,231.04076080322264
1125,1491,Jaipur Ace Ring Base Rolling Pin Board Roti Maker Chakla 10 Inch (Green Marble Chakla),appliances,All Appliances,https://m.media-amazon.com/images/I/71+oEUHCPYL._AC_UL320_.jpg,https://www.amazon.in/Jaipur-Ace-Rolling-Board-Chakla/dp/B07RBXMQP6/ref=sr_1_1492?qid=1679135676&s=appliances&sr=1-1492,4.3,1960,₹429,699.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1491.jpg,76890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1125.pkl,44.14498,0,632.1449813842773
1126,1492,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Ocean Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/71YrXoaSg7L._AC_UL320_.jpg,https://www.amazon.in/Havells-Festiva-1200mm-Ceiling-Ocean/dp/B00B4BB9R2/ref=sr_1_1493?qid=1679135676&s=appliances&sr=1-1493,4.3,2579,"₹3,399",4785.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1492.jpg,526350.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1126.pkl,50.408607,1,824.6086074829101
1127,1493,Home Plus Magic 400 Watts Atta Kneader | Food Processor | Cirtus Juicer | Vegetable Chopper | Whisker (White),appliances,All Appliances,https://m.media-amazon.com/images/I/71FmdweTl+L._AC_UL320_.jpg,https://www.amazon.in/Homeplus-Magic-Maker-homeplus-Kneader/dp/B07SGX1ZMV/ref=sr_1_1494?qid=1679135676&s=appliances&sr=1-1494,4.3,740,"₹3,549",3999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1493.jpg,439890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1127.pkl,30.620697,1,253.12069702148438
1128,1494,Falong Electric Steamer Poacher Machine Egg Boiler with Tray,appliances,All Appliances,https://m.media-amazon.com/images/I/610V+RvJufL._AC_UL320_.jpg,https://www.amazon.in/Falong-Electric-Steamer-Poacher-Machine/dp/B08JHWQGTH/ref=sr_1_1495?qid=1679135676&s=appliances&sr=1-1495,4.5,35,₹349,899.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1494.jpg,98890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1128.pkl,55.067474,0,65.56747436523438
1129,1495,HASTHIP 100 pcs/Lot New Non-Woven Fabrics Empty Tea Bag with String Heal Filter Paper,appliances,All Appliances,https://m.media-amazon.com/images/I/51xqAE4iREL._AC_UL320_.jpg,https://www.amazon.in/HASTHIP-100pcs-Non-Woven-Fabrics-String/dp/B07CZXCTHB/ref=sr_1_1496?qid=1679135676&s=appliances&sr=1-1496,4.0,290,₹296,357.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1495.jpg,39270.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1129.pkl,55.024845,0,142.02484512329102
1131,1497,True Kitchen Anti Vibration Pads for Washing Machine | Washer Dryer with Suction Cup Feet Washing Machine feet Pads Bush f...,appliances,All Appliances,https://m.media-amazon.com/images/I/51n2jQAFhuL._AC_UL320_.jpg,https://www.amazon.in/Kitchen-Vibration-Washing-Machine-Cancelling/dp/B0BR63HM8P/ref=sr_1_1498?qid=1679135676&s=appliances&sr=1-1498,5.0,3,₹249,500.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1497.jpg,55000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1131.pkl,48.40889,0,49.30888977050781
1133,1499,"HOKIPO Eco-Friendly Handcrafted Madurkathi Fridge Cover Top with Pockets, 21x52 inches, Green",appliances,All Appliances,https://m.media-amazon.com/images/I/81N-9G8djcL._AC_UL320_.jpg,https://www.amazon.in/HOKIPO-Eco-Friendly-Handcrafted-Madurkathi-Pockets/dp/B09CYQ3XH2/ref=sr_1_1500?qid=1679135676&s=appliances&sr=1-1500,4.3,223,₹599,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1499.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1133.pkl,50.333294,0,117.23329391479491
1135,1501,Gravity Water Purifier 16L,appliances,All Appliances,https://m.media-amazon.com/images/I/61Z2wZW0uPL._AC_UL320_.jpg,https://www.amazon.in/Aqua-Mineral-Pot-16-Multicolor/dp/B07H9F4PRV/ref=sr_1_1502?qid=1679135676&s=appliances&sr=1-1502,3.4,265,"₹1,099",1650.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1501.jpg,181500.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1135.pkl,46.773727,0,126.27372741699219
1138,1504,V-Guard VIG 400 Voltage Stabilizer for 1 Air Conditioner Upto 1.5 TON for Inverter AC - White,appliances,All Appliances,https://m.media-amazon.com/images/I/31UrMRiTcAL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Digital-Inverter-170V-270V-Stabilizer/dp/B089DJSJ5J/ref=sr_1_1505?qid=1679135676&s=appliances&sr=1-1505,4.0,923,"₹2,399",3290.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1504.jpg,361900.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1138.pkl,37.963596,1,315.3635963439941
1140,1506,"Home Puff Japanese Technology Electric Chopper, Wireless Kitchen Vegetable Chopper, One Touch Operation, 10 Second Choppin...",appliances,All Appliances,https://m.media-amazon.com/images/I/71GOxWT7LeL._AC_UL320_.jpg,https://www.amazon.in/Home-Puff-Technology-Rechargeable-Waterproof/dp/B0B3H4NPJD/ref=sr_1_1507?qid=1679135676&s=appliances&sr=1-1507,3.8,288,₹749,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1506.jpg,164890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1140.pkl,46.36145,0,132.76145019531248
1141,1507,SHREE HANS FASHION HOME & KITCHEN STUDIO Portable Sewing Stitch Stitching Tailoring Machine for Garment Cloth Home Househo...,appliances,All Appliances,https://m.media-amazon.com/images/I/71snR36Fg1L._AC_UL320_.jpg,https://www.amazon.in/SHREE-HANS-FASHION-Stitching-Hand-Operated/dp/B0BPPPVVG6/ref=sr_1_1508?qid=1679135676&s=appliances&sr=1-1508,2.4,4,,299.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1507.jpg,32890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1141.pkl,51.079758,0,52.27975769042969
1142,1508,Stylista Fully Automatic Top Load Washing Machine Cover compatible for 7 kg to 7.5 kg Floral Pattern Grey (HxWxD) 38x24x24...,appliances,All Appliances,https://m.media-amazon.com/images/I/51KZzqgJDiL._AC_UL320_.jpg,https://www.amazon.in/Stylista-Automatic-Washing-compatible-38x24x24Inches/dp/B0BDRL4BSN/ref=sr_1_1509?qid=1679135676&s=appliances&sr=1-1509,3.9,17,₹499,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1508.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1142.pkl,44.215034,0,49.31503448486328
1143,1509,"C (DEVICE) New NOVAA -208 lint Lint Roller Fur Remover Electric Fur Remover for All Types of Clothes, Fabrics",appliances,All Appliances,https://m.media-amazon.com/images/I/51T8hgbnTdL._AC_UL320_.jpg,https://www.amazon.in/DEVICE-Remover-Electric-Clothes-Fabrics/dp/B0BQ2Y757L/ref=sr_1_1510?qid=1679135676&s=appliances&sr=1-1510,4.5,4,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1509.jpg,109890.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1143.pkl,43.349857,0,44.54985733032227
1144,1510,Bajaj Magnifique 2000W Induction Cooktop with Insect Protection & Pan Sensor Technology | 7-Auto Cook Indian Menus | Polis...,appliances,All Appliances,https://m.media-amazon.com/images/I/51X5yFvu6oL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Magnifique-2000-Watt-Induction-Cooktop/dp/B087GJXDGZ/ref=sr_1_1511?qid=1679135676&s=appliances&sr=1-1511,4.1,291,"₹3,099",5425.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1510.jpg,596750.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1144.pkl,27.674892,1,115.4748924255371
1145,1511,KENT Gold Star 22 litres Gravity-Based Water Purifier,appliances,All Appliances,https://m.media-amazon.com/images/I/61k4dgpipJL._AC_UL320_.jpg,https://www.amazon.in/Gold-Star-22-Litres-Gravity-based-Purifier/dp/B00GX91YA2/ref=sr_1_1512?qid=1679135676&s=appliances&sr=1-1512,3.7,1659,"₹2,699",3200.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1511.jpg,352000.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1145.pkl,47.296425,1,545.4964248657227
1146,1512,JPT Heavy Duty Professional Foam Canon Snow Lance Complete Brass Nozzle (1/4 Quick Connector Included),appliances,All Appliances,https://m.media-amazon.com/images/I/714101e0uwL._AC_UL320_.jpg,https://www.amazon.in/JPT-PROFESIONAL-COMPLETE-CONNECTOR-INCLUDED/dp/B08218SXFN/ref=sr_1_1513?qid=1679135678&s=appliances&sr=1-1513,4.0,928,"₹1,698",3189.0,/root/graduation_thetis/causal-bert-pytorch/input/images/1512.jpg,350790.0,/root/graduation_thetis/causal-bert-pytorch/input/embeddings/embedding_1146.pkl,41.67273,1,320.5727294921875
