Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,avg_brightness,light_or_dark,T_proxy,outcome,y0,y1,T_plus_pu,T_plus_reg
1564,"ONIDA 7 kg Semi Automatic Top Load Grey (S70GR,Grey, 5 Spin Storm Pulsator)",appliances,All Appliances,https://m.media-amazon.com/images/I/61ndHyrpKqL._AC_UL320_.jpg,https://www.amazon.in/ONIDA-Automatic-S70GR-Storm-Pulsator/dp/B0BSFBRVSG/ref=sr_1_1565?qid=1679135681&s=appliances&sr=1-1565,4.5,2,"₹8,290",12490.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1564.jpg,1373900.0,4137.188182364739,1,99.06902088541666,0,0,0,0.4762855543971216,0.669311116315417,0,0
4487,"InstaCuppa French Press Coffee Maker 1000 ML, 304 Grade Stainless Steel Metal Build, 4 Part Superior Filtration, Double Wa...",appliances,All Appliances,https://m.media-amazon.com/images/I/51lr4lKhEvL._AC_UL320_.jpg,https://www.amazon.in/InstaCuppa-Stainless-Filtration-Construction-Dishwasher/dp/B07Y2DVSGL/ref=sr_1_4488?qid=1679135846&s=appliances&sr=1-4488,4.6,596,"₹2,699",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4487.jpg,329890.0,877.5979323682701,0,170.76255225474685,0,0,1,0.5237144456028783,0.7099062981119446,1,0
8271,"Green Tales Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag, Chip, Plastic, Snack Bags, Package Home...",appliances,All Appliances,https://m.media-amazon.com/images/I/414m1k99JqS._AC_UL320_.jpg,https://www.amazon.in/Green-Tales-Portable-Multicolour-Batteries/dp/B0B7L679FZ/ref=sr_1_8296?qid=1679136058&s=appliances&sr=1-8296,3.1,16,₹199,399.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8271.jpg,43890.0,344.1521258828118,0,217.64714474712167,1,1,1,0.5237144456028783,0.7099062981119446,1,1
7462,VRCT 1.3 Mtr White Universal Waste Water Outlet Pipe Hose,appliances,All Appliances,https://m.media-amazon.com/images/I/71rBzxkFToS._AC_UL320_.jpg,https://www.amazon.in/VRCT-Meter-White-Universal-Outlet/dp/B07PP41LNN/ref=sr_1_7487?qid=1679136014&s=appliances&sr=1-7487,3.4,15,₹145,451.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7462.jpg,49610.0,3561.784993832357,1,229.4906457083333,1,1,0,0.4762855543971216,0.669311116315417,1,1
2619,"Aqualex, Pokar RO Inline Filter 3 pcs Set Pre Carbon, Sediment Filter, Post Carbon and 6 pcs Elbow Suitable for All RO Wat...",appliances,All Appliances,https://m.media-amazon.com/images/I/81yhFZekGUL._AC_UL320_.jpg,https://www.amazon.in/Pokar-Ro-Lexcru-Cruze-Sediment/dp/B07MFHKWCR/ref=sr_1_2620?qid=1679135743&s=appliances&sr=1-2620,3.9,329,₹570,1199.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2619.jpg,131890.0,9701.891122474131,1,201.553403505291,1,1,0,0.4762855543971216,0.669311116315417,1,1
96,"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron",appliances,All Appliances,https://m.media-amazon.com/images/I/713pM4iTawL._AC_UL320_.jpg,https://www.amazon.in/Crompton-InstaGlide-Certified-Dry-Iron/dp/B08235JZFB/ref=sr_1_97?qid=1679135591&s=appliances&sr=1-97,4.1,7959,₹807,1000.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance96.jpg,110000.0,2580.5794249683577,0,200.439253936531,1,1,1,0.5237144456028783,0.7099062981119446,1,1
3301,"WORX 20V Cordless Pressure Washer WG620E.6 22 Bar Hydroshot Car Washer 120 L/H, High Flow Spray gun, 20V PowerShare Protab...",appliances,All Appliances,https://m.media-amazon.com/images/I/71ovk4DgMcL._AC_UL320_.jpg,https://www.amazon.in/Cordless-Pressure-WG620E-6-Hydroshot-PowerShare/dp/B0BHSCT2B9/ref=sr_1_3302?qid=1679135780&s=appliances&sr=1-3302,4.3,375,"₹10,999",20999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3301.jpg,2309890.0,4978.394442151577,1,224.2381325774336,1,1,0,0.4762855543971216,0.669311116315417,1,1
2635,"RODAK Two Extension Plastic Tubes, 50 cm Length Each, Compatible With 32 MM Connecting Size Vacuum Cleaners, Imported",appliances,All Appliances,https://m.media-amazon.com/images/I/61s4e+0iwML._AC_UL320_.jpg,https://www.amazon.in/Quality-Extension-Plastic-Compatible-Cleaners/dp/B082J2Q25B/ref=sr_1_2636?qid=1679135743&s=appliances&sr=1-2636,4.2,195,₹538,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2635.jpg,109890.0,2069.62358393728,0,167.32225987413193,0,0,1,0.5237144456028783,0.7099062981119446,1,0
6058,"TP-Link Tapo RV10 Plus Robotic Vacuum Cleaner & Mop + Smart Auto-Empty Dock, 4-Level 2000Pa Suction, Google Assistant & Al...",appliances,All Appliances,https://m.media-amazon.com/images/I/61pHfPa6aBL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-Tapo-RV10-Plus-Auto-Charging/dp/B0BSF6TSM2/ref=sr_1_6083?qid=1679135936&s=appliances&sr=1-6083,3.0,8,"₹28,998",45999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6058.jpg,5059890.0,2650.716435403502,0,200.5739583254717,1,1,1,0.5237144456028783,0.7099062981119446,1,1
5818,HAVAI Anti Bacterial Cover for Symphony Ice Cube 27 Litre Personal Cooler Water Resistant.Cover Size(LXBXH) cm: 46 X 31 X 82,appliances,All Appliances,https://m.media-amazon.com/images/I/41MwmSzxwyL._AC_UL320_.jpg,https://www.amazon.in/HAVAI-Bacterial-Symphony-Personal-Resistant-Cover/dp/B08KS4852X/ref=sr_1_5843?qid=1679135922&s=appliances&sr=1-5843,3.9,57,₹399,549.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance5818.jpg,60390.0,2085.5033569797106,0,180.14641120780595,0,0,0,0.5237144456028783,0.7099062981119446,0,0
2286,"AtLoGs ""Nutri blender"" Small+Big Jars attachment (Polycarbonate) (300 ml+ 500 ml)",appliances,All Appliances,https://m.media-amazon.com/images/I/71dw01pxIyL._AC_UL320_.jpg,https://www.amazon.in/AtLoGs-Nutri-blender-attachment-Polycarbonate/dp/B0BLV18DL3/ref=sr_1_2287?qid=1679135724&s=appliances&sr=1-2287,3.5,12,"₹1,199",1298.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2286.jpg,142780.0,3741.461724227557,1,183.30630914536744,0,0,0,0.4762855543971216,0.669311116315417,1,0
4916,Thermostat Limiter Sensor Electric Rice Cooker Repairing Parts (Silver Tone) -2 Pieces,appliances,All Appliances,https://m.media-amazon.com/images/I/610d2bqcSAL._AC_UL320_.jpg,https://www.amazon.in/Thermostat-Limiter-Sensor-Electric-Repairing/dp/B00KHSQIWE/ref=sr_1_4917?qid=1679135870&s=appliances&sr=1-4917,3.7,37,₹165,490.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4916.jpg,53900.0,2835.074158116243,0,218.4264475835756,1,1,1,0.5237144456028783,0.7099062981119446,1,1
6428,"Lepose Inverter Trolley for Home Trolly, Inverter with Battery Trolly, Inverter Battery Trolly, Inverter Stand for Home, I...",appliances,All Appliances,https://m.media-amazon.com/images/I/41yRJXbyc2L._AC_UL320_.jpg,https://www.amazon.in/Lepose-Metal-Inverter-Trolly-Black/dp/B08VGS89HD/ref=sr_1_6453?qid=1679135955&s=appliances&sr=1-6453,3.8,340,"₹1,599",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6428.jpg,329890.0,1895.831439906348,0,208.19221986895164,1,1,1,0.5237144456028783,0.7099062981119446,1,1
4732,Krevia 2in1 Electric Vacuum Sealer for Food Storage | Home Automatic Packing Sealing Machine | Household Kitchen Fresh Kee...,appliances,All Appliances,https://m.media-amazon.com/images/I/71YVWNABGZL._AC_UL320_.jpg,https://www.amazon.in/Krevia-Electric-Automatic-Household-Black-1Pcs/dp/B0BSS4BH2G/ref=sr_1_4733?qid=1679135861&s=appliances&sr=1-4733,5.0,3,₹949,2999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4732.jpg,329890.0,6848.937663291897,1,180.7427207414216,0,0,1,0.4762855543971216,0.669311116315417,1,1
2604,"Whirlpool 192 L 4 Star Inverter Direct-Cool Single Door Refrigerator (215 IMPRO ROY 4S Inv SAPPHIRE MULIA-Z, Sapphire Muli...",appliances,All Appliances,https://m.media-amazon.com/images/I/51ujqhxf6pL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Inverter-Direct-Cool-Refrigerator-Freshness/dp/B0BSRVXJ8H/ref=sr_1_2605?qid=1679135742&s=appliances&sr=1-2605,5.0,2,"₹17,290",22250.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2604.jpg,2447500.0,6419.535942369376,1,53.076541475,0,0,0,0.4762855543971216,0.669311116315417,0,0
4695,V-Guard Sprinhot 3 Litre Water Heater (Ivory),appliances,All Appliances,https://m.media-amazon.com/images/I/715Zvm2RUnL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Sprinhot-Litre-Water-Heater/dp/B00KMTHIMC/ref=sr_1_4696_mod_primary_new?qid=1679135858&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4696,4.1,1237,"₹3,528",5580.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4695.jpg,613800.0,2480.335144238508,0,210.94874672619048,1,1,0,0.5237144456028783,0.7099062981119446,1,1
7705,Voltas Beko MS20MPW10 20L 700W Solo Microwave Oven,appliances,All Appliances,https://m.media-amazon.com/images/I/51DenBugfAL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Beko-MS20MPW10-700W-Microwave/dp/B09BKZCSXP/ref=sr_1_7730?qid=1679136028&s=appliances&sr=1-7730,2.9,9,"₹5,190",6890.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7705.jpg,757900.0,3432.469346243236,1,100.66084891826924,0,1,1,0.4762855543971216,0.669311116315417,1,1
7033,"Nespresso by De'Longhi Lattissima One Original Espresso Machine with Milk Frother, Black, Coffee Pod Machine",appliances,All Appliances,https://m.media-amazon.com/images/I/71cuH67-jcL._AC_UL320_.jpg,https://www.amazon.in/Nespresso-DeLonghi-Lattissima-Original-Espresso/dp/B07DYJVXL4/ref=sr_1_7058?qid=1679135991&s=appliances&sr=1-7058,4.3,323,"₹31,000",38990.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7033.jpg,4288900.0,4013.666644304016,1,97.7000525767544,0,0,0,0.4762855543971216,0.669311116315417,0,0
128,"Eureka Forbes Supervac 1600 Watts Powerful Suction,bagless Vacuum Cleaner with cyclonic Technology,7 Accessories,1 Year Wa...",appliances,All Appliances,https://m.media-amazon.com/images/I/51k9Necv-NL._AC_UL320_.jpg,https://www.amazon.in/Eureka-Forbes-Powerful-Technology-GFCDSFSVL00000/dp/B09FZ89DK6/ref=sr_1_129?qid=1679135592&s=appliances&sr=1-129,4.2,1414,"₹5,999",9999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance128.jpg,1099890.0,3271.712514493508,1,199.81148288821583,1,1,1,0.4762855543971216,0.669311116315417,1,1
8485,"Oil Collector Tray for Chimney (10 Inch), Range Hood Oil Collecting Cup Reusable for Kitchen for Domestic Chimney",appliances,All Appliances,https://m.media-amazon.com/images/I/31nB3i9LfeL._AC_UL320_.jpg,https://www.amazon.in/SUCHORITA-APPLIANCES-Collector-Washable-Collecting/dp/B09KQVH14G/ref=sr_1_8510?qid=1679136070&s=appliances&sr=1-8510,3.7,11,₹549,890.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8485.jpg,97900.0,119.68659657162657,0,238.32445623546508,1,1,0,0.5237144456028783,0.7099062981119446,1,1
8181,"KITCHEN WORLD Fridge Combo of 1 Cotton Fridge Cover, 4PVC Mats, 1 Cotton Handle Cover (6 Pcs Set)",appliances,All Appliances,https://m.media-amazon.com/images/I/81LLD858BWL._AC_UL320_.jpg,https://www.amazon.in/KITCHEN-WORLD-Fridge-Cotton-Handle/dp/B0B2P95687/ref=sr_1_8206?qid=1679136053&s=appliances&sr=1-8206,5.0,1,₹268,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8181.jpg,109890.0,15442.555072803296,1,184.04119738869863,0,0,0,0.4762855543971216,0.669311116315417,0,0
6716,"Symphony Hicool 45T Personal Air Cooler For Home with Honeycomb Pad, Powerful Blower, i-Pure Technology and Low Power Cons...",appliances,All Appliances,https://m.media-amazon.com/images/I/51rCqIJ2myL._AC_UL320_.jpg,https://www.amazon.in/Symphony-HiCool-45T-45Ltr-cooler/dp/B07SNDWQB5/ref=sr_1_6741?qid=1679135972&s=appliances&sr=1-6741,3.6,160,"₹10,500",10999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6716.jpg,1209890.0,2955.681678711231,0,211.8925411307804,1,1,1,0.5237144456028783,0.7099062981119446,1,1
2276,"Blue Star 1.5 Ton 5 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,All Appliances,https://m.media-amazon.com/images/I/71DSyQO7qHL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Window-Copper-WFA518LN/dp/B09RTGPRK7/ref=sr_1_2277?qid=1679135723&s=appliances&sr=1-2277,4.2,468,"₹34,990",44500.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2276.jpg,4895000.0,11586.267496783692,1,179.95111449819711,0,0,1,0.4762855543971216,0.669311116315417,0,0
1570,CAZAR 8m Car Washing Hose Pipe (Size M22 Connector) with 15 MPA High Pressure Washer Spray Gun with Adjustable Nosel (Blac...,appliances,All Appliances,https://m.media-amazon.com/images/I/31pff7OWMaL._AC_UL320_.jpg,https://www.amazon.in/CAZAR-Connector-Pressure-Adjustable-Compatible/dp/B09516J874/ref=sr_1_1571?qid=1679135681&s=appliances&sr=1-1571,3.4,172,"₹1,035",2500.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1570.jpg,275000.0,2232.5363490828327,0,195.8327250746587,1,1,1,0.5237144456028783,0.7099062981119446,1,1
1466,Smallcloud Electric 1.8 L Mini Cooker Kettle with Glass Lid Base Concealed Base Cooking Pot Noodle Maker Egg Boiler hot Po...,appliances,All Appliances,https://m.media-amazon.com/images/I/41O1VeIcJuL._AC_UL320_.jpg,https://www.amazon.in/Smallcloud-Electric-Concealed-Vegetable-Porridge/dp/B0BS9PLWF3/ref=sr_1_1467?qid=1679135675&s=appliances&sr=1-1467,5.0,17,₹649,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1466.jpg,142890.0,1527.9607814232652,0,182.8349061495536,0,0,0,0.5237144456028783,0.7099062981119446,0,0
3343,Fabrilla BBQ Chimney Starter,appliances,All Appliances,https://m.media-amazon.com/images/I/61OoyK9Y7aL._AC_UL320_.jpg,https://www.amazon.in/Fabrilla-BBQ-Chimney-Starter/dp/B07GCMNPLP/ref=sr_1_3344?qid=1679135783&s=appliances&sr=1-3344,4.2,918,₹690,1795.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3343.jpg,197450.0,1350.924701566218,0,108.13229649446497,0,0,0,0.5237144456028783,0.7099062981119446,0,0
3799,Maharani Chutney Jar Compatible for Sujata Mixer Grinder,appliances,All Appliances,https://m.media-amazon.com/images/I/61OnZVwzmoL._AC_UL320_.jpg,https://www.amazon.in/Maharani-Chutney-Jar-Compatible-Grinder/dp/B0B1VL1VQC/ref=sr_1_3800?qid=1679135809&s=appliances&sr=1-3800,3.7,24,₹650,900.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3799.jpg,99000.0,2149.189993649766,0,206.03728990549823,1,1,0,0.5237144456028783,0.7099062981119446,1,1
624,"V-Guard iD4 Prima 2040 Inverter AC Voltage Stabilizer for up to 1.5 Ton, with Digital Display (Working Range: 160-280 VAC)...",appliances,All Appliances,https://m.media-amazon.com/images/I/71TXZ-lI2JL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-iD4-Prima-2040-Stabilizer/dp/B07BK5TNMG/ref=sr_1_625?qid=1679135625&s=appliances&sr=1-625,4.2,2511,"₹3,141",4700.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance624.jpg,517000.0,665.5452617687648,0,216.254579969618,1,1,1,0.5237144456028783,0.7099062981119446,1,1
1245,Konvio Neer RO Adapter Spectra SMPS/Power Supply for All Type of RO Water Filters and Purifiers with 1 Year Warranty (24V ...,appliances,All Appliances,https://m.media-amazon.com/images/I/61kIiHufwnL._AC_UL320_.jpg,https://www.amazon.in/Konvio-Neer-Water-Purifier-Black/dp/B07H7GVFKS/ref=sr_1_1246?qid=1679135660&s=appliances&sr=1-1246,4.3,1109,₹599,699.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1245.jpg,76890.0,7738.572021108003,1,169.99513544100466,0,0,1,0.4762855543971216,0.669311116315417,1,0
2095,MHS Washing Machine Tap Adapter Brass Chrome Plated,appliances,All Appliances,https://m.media-amazon.com/images/I/315uULzQFnL._AC_UL320_.jpg,https://www.amazon.in/MHS-Washing-Machine-Adapter-Chrome/dp/B08F7LRG3D/ref=sr_1_2096?qid=1679135713&s=appliances&sr=1-2096,4.0,274,₹172,299.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2095.jpg,32890.0,737.6075728458715,0,186.95431835732987,0,0,1,0.5237144456028783,0.7099062981119446,1,1
8295,AMPHIL™ Vontron 80 GPD Membrane Work Up To 1000 TDS suitable for RO Water Purifier Filter System,appliances,All Appliances,https://m.media-amazon.com/images/I/31uCALV+inL._AC_UL320_.jpg,https://www.amazon.in/AMPHILTM-Vontron-Membrane-suitable-Purifier/dp/B09QJPB8JB/ref=sr_1_8320?qid=1679136059&s=appliances&sr=1-8320,3.6,40,₹400,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8295.jpg,109890.0,515.5731042358268,0,225.31147941037736,1,1,0,0.5237144456028783,0.7099062981119446,1,1
4703,"VR Refrigerator Stand, Washing Machine Stand,Furniture Base Stand, Fridge Stands for Single Door and Double Door (Pack of ...",appliances,All Appliances,https://m.media-amazon.com/images/I/713-UHfR1-L._AC_UL320_.jpg,https://www.amazon.in/VR-Refrigerator-Washing-Machine-Furniture/dp/B09KKZPNPJ/ref=sr_1_4704?qid=1679135858&s=appliances&sr=1-4704,4.0,887,₹199,499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4703.jpg,54890.0,7472.550508837208,1,177.54867127613244,0,0,1,0.4762855543971216,0.669311116315417,0,0
6550,Rainflow Water Tank Y-Type Filter - Pack of 2,appliances,All Appliances,https://m.media-amazon.com/images/I/71s3k6e8ZlL._AC_UL320_.jpg,https://www.amazon.in/Rainflow-Disc-Y-Type-Irrigation-Apartment/dp/B084X55CNF/ref=sr_1_6575?qid=1679135963&s=appliances&sr=1-6575,3.8,190,₹807,2499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6550.jpg,274890.0,5745.080894775125,1,181.9910802408854,0,0,1,0.4762855543971216,0.669311116315417,0,0
1168,"V-Guard VKM12 1.2 Litre Stainless Steel Multi-Purpose Cooker/Kettle with 3 Attachments : PP Bowl, PP Egg Tray, SS Stand.(C...",appliances,All Appliances,https://m.media-amazon.com/images/I/71hwUy2Wv1L._AC_UL320_.jpg,https://www.amazon.in/V-Guard-VKM12-Stainless-Multi-Purpose-Attachments/dp/B0BF4Z1F9M/ref=sr_1_1169?qid=1679135656&s=appliances&sr=1-1169,3.8,140,"₹1,299",1990.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1168.jpg,218900.0,3888.679307620307,1,174.664763846463,0,0,1,0.4762855543971216,0.669311116315417,0,0
3515,"Factcore Combo of Exclusive Decorative Kitchen Combo Fridge Top Cover(Black Leaf), 4 Pcs Fridge Mats (Black Circle), (Set ...",appliances,All Appliances,https://m.media-amazon.com/images/I/81GuzT05XtL._AC_UL320_.jpg,https://www.amazon.in/Factcore-Exclusive-Decorative-Kitchen-Fridge/dp/B08YXVZJ5J/ref=sr_1_3516?qid=1679135792&s=appliances&sr=1-3516,4.0,44,₹229,599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3515.jpg,65890.0,25103.590056256908,1,182.35517730564024,0,0,1,0.4762855543971216,0.669311116315417,0,0
2802,"Samsung 653L Convertible 5-in-1 Side by Side with Wifi, SmartThings & AI (RS76CG8003S9HL, Refined Inox)",appliances,All Appliances,https://m.media-amazon.com/images/I/61T71ciGZ6L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Convertible-SmartThings-RS76CG8003S9HL-Refined/dp/B0BQC4Y4TP/ref=sr_1_2803?qid=1679135753&s=appliances&sr=1-2803,4.3,571,"₹83,990",113000.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2802.jpg,12430000.0,5478.638924019214,1,117.9827076618976,0,1,0,0.4762855543971216,0.669311116315417,1,1
472,Havells Cool Buddy 144 mm Personal Fan (White),appliances,All Appliances,https://m.media-amazon.com/images/I/51zLy3UNKUL._AC_UL320_.jpg,https://www.amazon.in/Havells-Cool-Buddy-140-Personal/dp/B08BX4RW3Z/ref=sr_1_473?qid=1679135613&s=appliances&sr=1-473,3.9,673,"₹1,924",2450.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance472.jpg,269500.0,1257.0639429062282,0,241.10870947316752,1,1,1,0.5237144456028783,0.7099062981119446,1,1
7137,Aameria® RO Water Purifier TAP (Chrome Plated Silver) Compatible with All RO Water Purifiers,appliances,All Appliances,https://m.media-amazon.com/images/I/71LajaIWrSL._AC_UL320_.jpg,https://www.amazon.in/Aameria-White-Dolphin-Other-Systems/dp/B076DVCN8Q/ref=sr_1_7162?qid=1679135996&s=appliances&sr=1-7162,4.0,137,₹224,290.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance7137.jpg,31900.0,3448.4756059843235,1,208.7817409438776,1,0,1,0.4762855543971216,0.669311116315417,1,1
1751,Polycab Aria BLDC 28W Energy Efficient 5 Star Rated 1200 mm High Speed Ceiling Fan with 2 years warranty Without Remote (W...,appliances,All Appliances,https://m.media-amazon.com/images/I/31rFjCb54LL._AC_UL320_.jpg,https://www.amazon.in/Polycab-BLDC-Efficient-Fan-warranty/dp/B0B35WMDPX/ref=sr_1_1752?qid=1679135692&s=appliances&sr=1-1752,3.7,522,"₹2,399",4150.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance1751.jpg,456500.0,113.5479316613092,0,250.542415910533,1,1,0,0.5237144456028783,0.7099062981119446,1,1
8086,"Wings Star Waterproof & Dust-Proof Top Loading Fully Automatc Washing Machine Cover for 6 kg, 6.5 kg,7kg & 7.5 kg -(Black...",appliances,All Appliances,https://m.media-amazon.com/images/I/91g8n0Jtk+L._AC_UL320_.jpg,https://www.amazon.in/Wings-Star-Waterproof-Dust-Proof-Automatc/dp/B0B3XSRV2W/ref=sr_1_8111?qid=1679136048&s=appliances&sr=1-8111,3.6,30,₹379,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance8086.jpg,109890.0,37351.40706086623,1,116.2940923920157,0,0,0,0.4762855543971216,0.669311116315417,0,0
2344,Havells Solace 1500 Watt with PTC Ceramic Heating Element & 2 Heat Setting Room Heater (White & Black),appliances,All Appliances,https://m.media-amazon.com/images/I/71Loo-Rl+bL._AC_UL320_.jpg,https://www.amazon.in/Havells-1500-Solace-PTC-Heater/dp/B09P6HH9G4/ref=sr_1_2345?qid=1679135727&s=appliances&sr=1-2345,4.1,2422,"₹2,568.02",5665.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance2344.jpg,623150.0,5322.841083162358,1,159.76500385021097,0,0,1,0.4762855543971216,0.669311116315417,0,0
6942,HAVAI Honeycomb Pad - Back - for Bajaj Torque PX-97 36 Litre Personal Cooler,appliances,All Appliances,https://m.media-amazon.com/images/I/61YsuvGFOdL._AC_UL320_.jpg,https://www.amazon.in/HAVAI-Honeycomb-Pad-Torque-Personal/dp/B09TXSWWRB/ref=sr_1_6967?qid=1679135986&s=appliances&sr=1-6967,5.0,1,₹499,699.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6942.jpg,76890.0,11319.550453222117,1,131.29280018153526,0,0,0,0.4762855543971216,0.669311116315417,1,1
3193,Upscale vacuum seal bag(15cm*10m) for food|vacuum sealing machine bag| food vacuum sealer bag|sealing plastic bag|vaccum f...,appliances,All Appliances,https://m.media-amazon.com/images/I/61RQOtv66vL._AC_UL320_.jpg,https://www.amazon.in/Upscale-Vacuum-Roll-Size-Recyclable/dp/B0B211Q36C/ref=sr_1_3194?qid=1679135775&s=appliances&sr=1-3194,4.0,137,₹549,849.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3193.jpg,93390.0,3060.97350111804,0,213.72174593253968,1,1,1,0.5237144456028783,0.7099062981119446,1,1
3313,"Star Weaves Water Purifier Cover for Kent | RO Body Cover for Kent Grand, Pulse Aqua | Purifier Body Protector Cover | Mul...",appliances,All Appliances,https://m.media-amazon.com/images/I/71iWMmwFqiL._AC_UL320_.jpg,https://www.amazon.in/Star-Weaves-Water-Purifier-Multicolor/dp/B08DNJXVMC/ref=sr_1_3314?qid=1679135781&s=appliances&sr=1-3314,4.0,318,₹269,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3313.jpg,109890.0,13621.709052441594,1,154.10955137266356,0,1,1,0.4762855543971216,0.669311116315417,1,1
3888,"Lifelong LLMGEK03 Mixer Grinder 500 W (2 Jar, Black) with Electric Kettle 1.5 Litre 1500W for Boiling Water, Soup (Silver)...",appliances,All Appliances,https://m.media-amazon.com/images/I/61SQqpIpIKL._AC_UL320_.jpg,https://www.amazon.in/Lifelong-LLMGEK03-Grinder-Electric-Warranty/dp/B09FXPTC9H/ref=sr_1_3889?qid=1679135814&s=appliances&sr=1-3889,3.8,1330,"₹2,370",4000.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance3888.jpg,440000.0,2749.463254990299,0,175.62718496218156,0,0,1,0.5237144456028783,0.7099062981119446,0,0
4665,"Jepisha Heavy Duty Adjustable Top & Front Load Washing Machine, Refrigerator Stand Trolley (Adjustable,170 Kgs Weight Cap,...",appliances,All Appliances,https://m.media-amazon.com/images/I/61SkwFFemVS._AC_UL320_.jpg,https://www.amazon.in/JEPISHA-Adjustable-Refrigerators-Dishwashers-Dimension/dp/B09V5TS19W/ref=sr_1_4666?qid=1679135857&s=appliances&sr=1-4666,4.2,126,"₹1,199",2999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance4665.jpg,329890.0,5254.442002560924,1,193.4406515711325,0,0,0,0.4762855543971216,0.669311116315417,1,1
6853,H4O: (Pack of 4) TDS enhancing mineral drops for RO water. Say goodbye to fatigue and body aches. Great Alternative to Cal...,appliances,All Appliances,https://m.media-amazon.com/images/I/61c-MBGXQqS._AC_UL320_.jpg,https://www.amazon.in/H4O-enhancing-Alternative-Magnesium-Potassium/dp/B09FDN5KRL/ref=sr_1_6878?qid=1679135980&s=appliances&sr=1-6878,4.9,12,₹527,1000.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/appliance6853.jpg,110000.0,15508.016691254805,1,117.1821817141089,0,0,0,0.4762855543971216,0.669311116315417,0,0
