Unnamed: 0,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,img_path,actual_price_yen,sharpness,sharpness_ave,avg_brightness,light_or_dark,T_proxy,outcome,y0,y1,T_plus_pu,T_plus_reg
7407,Maxima Attivo Analog White Dial Women's Watch - 23349LMLI,accessories,Watches,https://m.media-amazon.com/images/I/61raceM1HSL._AC_UL320_.jpg,https://www.amazon.in/Maxima-Attivo-Analog-White-Womens/dp/B008OVTDVY/ref=sr_1_7435?qid=1679155896&s=watches&sr=1-7435,3.7,5,,878.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7407.jpg,96580.0,3670.492251958503,0,230.1997244190705,1,1,1,0.6236264792174528,0.7866701606799407,1,1
5518,Maxima Analog Blue Dial Women's Watch - 51634LMLI,accessories,Watches,https://m.media-amazon.com/images/I/61Ghb4iG77L._AC_UL320_.jpg,https://www.amazon.in/Maxima-Analog-Blue-Womens-Watch-51634LMLI/dp/B07G11M9KJ/ref=sr_1_5527?qid=1679155826&s=watches&sr=1-5527,4.6,3,,899.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch5518.jpg,98890.0,4884.163787113804,0,160.41800026041668,0,0,1,0.6236264792174528,0.7866701606799407,0,0
1209,Michael Kors Analog Gold Dial Women's Watch-MK6357,accessories,Watches,https://m.media-amazon.com/images/I/61GgM8dFfzL._AC_UL320_.jpg,https://www.amazon.in/Michael-Kors-Womens-Gold-Tone-MK6357/dp/B01LZ639EW/ref=sr_1_1214?qid=1679155662&s=watches&sr=1-1214,4.6,384,,19995.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch1209.jpg,2199450.0,7323.915029109757,0,206.56981112575303,1,1,1,0.6236264792174528,0.7866701606799407,1,1
10973,STYSOL Magnet Strap Ladies Watch Women Watch Girls,accessories,Watches,https://m.media-amazon.com/images/I/71EZn1sFHXL._AC_UL320_.jpg,https://www.amazon.in/Stysol-Magnet-Ladies-Bracelet-Braclet/dp/B09D9V3P72/ref=sr_1_10997?qid=1679156022&s=watches&sr=1-10997,2.5,3,₹299,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch10973.jpg,175890.0,30841.9929299032,1,158.7016098643238,0,0,0,0.3764494768356704,0.5733063856036454,1,0
5595,SWADESI STUFF Multicolor Metal Strap Magnet Watch & Diamond Bracelet Combo for Women & Girls,accessories,Watches,https://m.media-amazon.com/images/I/719qsbxNa5L._AC_UL320_.jpg,https://www.amazon.in/Swadesi-Multicolor-Magnet-Diamond-Bracelet/dp/B0925WL39V/ref=sr_1_5604?qid=1679155829&s=watches&sr=1-5604,3.2,125,₹279,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch5595.jpg,175890.0,20840.44547141634,1,137.28175387549211,0,0,0,0.3764494768356704,0.5733063856036454,0,0
2740,Goldenize fashion Rectangular and Butterfly Diamond Analogue Dial Rubber Strip Women's & Girl's Watches Combo Pack of 3,accessories,Watches,https://m.media-amazon.com/images/I/61YE2oUTQrL._AC_UL320_.jpg,https://www.amazon.in/Goldenize-fashion-Rectangular-Butterfly-Analogue/dp/B09M776GJK/ref=sr_1_2745?qid=1679155717&s=watches&sr=1-2745,3.7,54,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch2740.jpg,109890.0,7588.588255408661,0,154.76418771777003,0,1,1,0.6236264792174528,0.7866701606799407,1,1
9574,Cerruti 1881 Analog White Dial Women's Watch-CIWLG2116902,accessories,Watches,https://m.media-amazon.com/images/I/71lSNtTDD9L._AC_UL320_.jpg,https://www.amazon.in/Cerruti-1881-Analog-Womens-Watch-CIWLG2116902/dp/B09MK8K9MX/ref=sr_1_9602?qid=1679155972&s=watches&sr=1-9602,4.0,1,"₹19,023",22495.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch9574.jpg,2474450.0,11663.222442286153,1,215.5905362571023,1,1,0,0.3764494768356704,0.5733063856036454,1,1
4617,Casio Sheen Analog White Dial Women's Watch-SHE-4534PGL-7AUDF (SH223),accessories,Watches,https://m.media-amazon.com/images/I/61EJ4xr-58L._AC_UL320_.jpg,https://www.amazon.in/Casio-Analog-Womens-Watch-SHE-4534PGL-7AUDF-SH223/dp/B08D8G442X/ref=sr_1_4622?qid=1679155785&s=watches&sr=1-4622,1.0,1,"₹3,998",10995.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch4617.jpg,1209450.0,7262.226752971723,0,205.4817402061856,1,1,1,0.6236264792174528,0.7866701606799407,1,1
1741,GUESS Glitter Burst Collection Analog Rose Gold Dial Women's Watch-GW0405L3,accessories,Watches,https://m.media-amazon.com/images/I/61BTfhOP2hL._AC_UL320_.jpg,https://www.amazon.in/GUESS-Glitter-Collection-Analog-Watch-GW0405L3/dp/B09R94CT4C/ref=sr_1_1746?qid=1679155683&s=watches&sr=1-1746,4.7,4,"₹10,216",14595.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch1741.jpg,1605450.0,10048.196348489346,1,211.438884129902,1,1,1,0.3764494768356704,0.5733063856036454,1,1
7228,Lacoste Parisienne Analog Silver Dial Women's Watch-2001160,accessories,Watches,https://m.media-amazon.com/images/I/71omg7c1K7L._AC_UL320_.jpg,https://www.amazon.in/Lacoste-Parisienne-Analog-Silver-Watch-2001160/dp/B08H2C1C74/ref=sr_1_7256?qid=1679155889&s=watches&sr=1-7256,5.0,3,"₹7,975",15590.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7228.jpg,1714900.0,4587.4026363932935,0,229.46782316810345,1,1,0,0.6236264792174528,0.7866701606799407,1,1
293,Louis Devin Rose Gold Metal Mesh Chain Analog Wrist Watch for Women | LD-RG154,accessories,Watches,https://m.media-amazon.com/images/I/71Ce4v7Ye4L._AC_UL320_.jpg,https://www.amazon.in/Louis-Devin-Metal-Analog-LD-RG154-RG/dp/B0B2LY33J2/ref=sr_1_298?qid=1679155593&s=watches&sr=1-298,4.0,50,₹359,2599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch293.jpg,285890.0,18750.71943957132,1,213.1734499441964,1,1,1,0.3764494768356704,0.5733063856036454,1,1
3139,Titan Analog Blue Dial Women's Watch-NL2570SM01,accessories,Watches,https://m.media-amazon.com/images/I/71tbqaGGLWL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-Blue-Womens-Watch-NK2570SM01/dp/B01MUBYR0E/ref=sr_1_3148?qid=1679155730&s=watches&sr=1-3148,4.3,67,"₹3,899",4495.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3139.jpg,494450.0,14534.841890933054,1,174.096807127193,0,0,1,0.3764494768356704,0.5733063856036454,1,0
1939,Sonata Analog Champagne Dial Women's Watch-NL8098YM02/NP8098YM02,accessories,Watches,https://m.media-amazon.com/images/I/61F6nZL-iwL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Champagne-Womens-Watch-NK8098YM02/dp/B00GSJ0R0K/ref=sr_1_1948?qid=1679155690&s=watches&sr=1-1948,4.0,101,,1125.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch1939.jpg,123750.0,4591.052129255023,0,213.3731215773809,1,1,0,0.6236264792174528,0.7866701606799407,1,1
8068,Invicta Women's Pro Diver Quartz Stainless Steel Diving Watch Color:,accessories,Watches,https://m.media-amazon.com/images/I/71OqIocD+CL._AC_UL320_.jpg,https://www.amazon.in/Invicta-Pro-Diver-Analog-Womens-Watch-8942/dp/B000GX3ILO/ref=sr_1_8096?qid=1679155919&s=watches&sr=1-8096,4.5,2723,"₹9,012",16764.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch8068.jpg,1844040.0,10987.152332591668,1,189.6518334194215,0,0,0,0.3764494768356704,0.5733063856036454,0,0
7026,Lvpai Pink Butterfly and Flower Pattern Dress Watch for Girls and Women,accessories,Watches,https://m.media-amazon.com/images/I/41v2EMgE6VL._AC_UL320_.jpg,https://www.amazon.in/Lvpai-Quartz-Movement-Analogue-Womens/dp/B07KCR7W3K/ref=sr_1_7054?qid=1679155881&s=watches&sr=1-7054,3.0,1,₹199,499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7026.jpg,54890.0,3273.844962723469,0,216.85753462121207,1,1,0,0.6236264792174528,0.7866701606799407,1,1
608,Fossil Analog Rose Gold Dial Women's Watch-CE1112,accessories,Watches,https://m.media-amazon.com/images/I/51Yb6SCrKCL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Stella-Analog-Womens-Watch-CE1112/dp/B09DGQ2WGB/ref=sr_1_617?qid=1679155608&s=watches&sr=1-617,4.6,4,"₹16,995",19995.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch608.jpg,2199450.0,4072.853127752993,0,207.89653978089083,1,1,1,0.6236264792174528,0.7866701606799407,1,1
3764,GUESS Soiree Collection Analog Rose Gold Dial Women's Watch-GW0402L3,accessories,Watches,https://m.media-amazon.com/images/I/81ww+IVcMwL._AC_UL320_.jpg,https://www.amazon.in/GUESS-Soiree-Collection-Analog-Watch-GW0402L3/dp/B09SHYXK8Q/ref=sr_1_3773?qid=1679155752&s=watches&sr=1-3773,3.8,5,,14295.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3764.jpg,1572450.0,29076.467791200568,1,212.78554135080643,1,1,1,0.3764494768356704,0.5733063856036454,1,1
8587,ZUPERIA Diamond Studded Combo Watches for Girls and Women,accessories,Watches,https://m.media-amazon.com/images/I/71QvIEdsM-L._AC_UL320_.jpg,https://www.amazon.in/Diamond-Studded-Combo-Watches-Girls/dp/B083RCS2WS/ref=sr_1_8611?qid=1679155938&s=watches&sr=1-8611,2.3,2,₹490,1599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch8587.jpg,175890.0,15567.48766712637,1,167.39660062984495,0,0,0,0.3764494768356704,0.5733063856036454,0,0
238,Armani Exchange Hampton Analog Rose Gold Dial Women's Watch-AX5262,accessories,Watches,https://m.media-amazon.com/images/I/6148Z7pxerL._AC_UL320_.jpg,https://www.amazon.in/Armani-Exchange-Hampton-Analog-Watch-AX5262/dp/B09NS1HJM9/ref=sr_1_247?qid=1679155590&s=watches&sr=1-247,5.0,4,"₹16,096",22995.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch238.jpg,2529450.0,5165.069220928317,0,213.47329315043604,1,1,1,0.6236264792174528,0.7866701606799407,1,1
6783,niyati Nx Analogue Silver Diamond Studded Rose Gold Chain Strap Analog Watch for Women's & Girl's Watch,accessories,Watches,https://m.media-amazon.com/images/I/5161MrvFCOL._AC_UL320_.jpg,https://www.amazon.in/Nx-Analogue-Diamond-Studded-Chain/dp/B08LC93S97/ref=sr_1_6811?qid=1679155872&s=watches&sr=1-6811,5.0,1,₹249,799.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6783.jpg,87890.0,8718.041181486768,1,227.05225404094827,1,1,0,0.3764494768356704,0.5733063856036454,1,1
8567,KIROH ® Queen Magnet Strap and White Diamond Studded Rose Gold Bracelet Combo Analog Girl's and Women's Watch -Pack of 2,accessories,Watches,https://m.media-amazon.com/images/I/710+H4T1w3L._AC_UL320_.jpg,https://www.amazon.in/KIROH-Magnet-Diamond-Studded-Bracelet/dp/B08TTWNXDJ/ref=sr_1_8595?qid=1679155936&s=watches&sr=1-8595,3.8,2,₹299,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch8567.jpg,109890.0,14045.130915743695,1,200.95358851010096,1,1,1,0.3764494768356704,0.5733063856036454,1,1
4359,Joker & Witch Ariana Rosegold Black Croc Strap Watch for Women,accessories,Watches,https://m.media-amazon.com/images/I/61KWV4e3KQL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Ariana-Rosegold-Black/dp/B08SM65F9N/ref=sr_1_4368?qid=1679155774&s=watches&sr=1-4368,2.9,2,₹749,2999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch4359.jpg,329890.0,3212.504781592544,0,141.9097282046178,0,0,1,0.6236264792174528,0.7866701606799407,0,0
837,Titan Neo Analog White Dial Women's Watch 2481SL10/NN2481SL10/NP2481SL10,accessories,Watches,https://m.media-amazon.com/images/I/61TJIe-ulCL._AC_UL320_.jpg,https://www.amazon.in/Titan-Analog-White-Womens-Watch-2481SL10/dp/B07ZTPHZMB/ref=sr_1_846?qid=1679155619&s=watches&sr=1-846,4.3,28,,2445.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch837.jpg,268950.0,4332.172931804046,0,207.24730681818184,1,1,1,0.6236264792174528,0.7866701606799407,1,1
4336,IIK COLLECTION Analogue Round Plain Dial with Bracelet Strap Wrist Watch for Girls& Women,accessories,Watches,https://m.media-amazon.com/images/I/71BK5I4xhxL._AC_UL320_.jpg,https://www.amazon.in/IIK-COLLECTION-Analogue-Round-Bracelet/dp/B0BCWQ56XC/ref=sr_1_4345?qid=1679155774&s=watches&sr=1-4345,3.6,13,₹399,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch4336.jpg,164890.0,6521.600010971015,0,176.62033303319208,0,0,0,0.6236264792174528,0.7866701606799407,1,0
3290,Jiya Creation Women Diamond Studded Analog Quartz Magnet Style Latest Magnetic New Model 2022 Stylish Watch Girl's & Wome...,accessories,Watches,https://m.media-amazon.com/images/I/61zwN0gMjzL._AC_UL320_.jpg,https://www.amazon.in/Jiya-Creation-Diamond-Studded-Magnetic/dp/B0B5HHDBGM/ref=sr_1_3299?qid=1679155735&s=watches&sr=1-3299,2.6,3,₹299,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3290.jpg,109890.0,9954.524897526411,1,151.76186542085426,0,0,0,0.3764494768356704,0.5733063856036454,0,0
3195,SWADESI STUFF Red Sweet Heart White Dial Analog Watch for Girls and Women,accessories,Watches,https://m.media-amazon.com/images/I/81n3yY6f1VL._AC_UL320_.jpg,https://www.amazon.in/SWADESI-STUFF-Analogue-Girls-Colored/dp/B08L57F1ZJ/ref=sr_1_3204?qid=1679155732&s=watches&sr=1-3204,3.7,68,₹189,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3195.jpg,109890.0,17444.86980375808,1,222.01214810209424,1,1,1,0.3764494768356704,0.5733063856036454,1,1
11589,SWADESI STUFF Peacock Metal Strap Bangle Watch for Women & Girls- Combo of 2,accessories,Watches,https://m.media-amazon.com/images/I/81hdGy6GdQL._AC_UL320_.jpg,https://www.amazon.in/Swadesi-Stuff-Peacock-Bangle-Girls/dp/B083PQMTQ4/ref=sr_1_11617?qid=1679156041&s=watches&sr=1-11617,2.0,1,₹299,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch11589.jpg,142890.0,9297.090748171431,1,207.72332438568367,1,1,0,0.3764494768356704,0.5733063856036454,1,1
12200,Daniel Klein Analog Black Dial Women's Watch-DK12099-4,accessories,Watches,https://m.media-amazon.com/images/I/81S9J0POrmL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Womens-Watch-DK12099-4/dp/B07SGRHGS4/ref=sr_1_12228?qid=1679156063&s=watches&sr=1-12228,5.0,1,"₹4,648",8450.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch12200.jpg,929500.0,9840.837666766927,1,199.4356639375,1,1,1,0.3764494768356704,0.5733063856036454,1,1
17687,Daniel Klein Analog Silver Dial Women's Watch-DK.1.13229-3,accessories,Watches,https://m.media-amazon.com/images/I/51LB0-g-DUL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-13229-3/dp/B0BFN44KYT/ref=sr_1_17763_mod_primary_new?qid=1679156254&s=watches&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-17763,Get,0,"₹4,263",7750.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch17687.jpg,852500.0,12983.732652407496,1,208.1624240266393,1,1,1,0.3764494768356704,0.5733063856036454,1,1
18553,Fossil Fb-01 Analog Brown Dial Women's Watch-CE1121,accessories,Watches,https://m.media-amazon.com/images/I/61Src3TIFpL._AC_UL320_.jpg,https://www.amazon.in/Fossil-Fb-01-Analog-Womens-Watch-CE1121/dp/B0B6YXLHNZ/ref=sr_1_18629?qid=1679156284&s=watches&sr=1-18629,4.5,2,,17995.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch18553.jpg,1979450.0,8867.415028498042,1,161.9949592570755,0,0,1,0.3764494768356704,0.5733063856036454,0,0
3990,Emporio Armani Analog Pink Dial Women's Watch-AR11223,accessories,Watches,https://m.media-amazon.com/images/I/61fIZcFfHML._AC_UL320_.jpg,https://www.amazon.in/Emporio-Armani-Analog-Womens-Watch-AR11223/dp/B07R2MLFS8/ref=sr_1_3995?qid=1679155760&s=watches&sr=1-3995,3.7,5,,26995.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3990.jpg,2969450.0,7580.0701416397,0,213.57935882211527,1,1,1,0.6236264792174528,0.7866701606799407,1,1
4047,Sonata Floral Folk Art Analog Pink Dial Women's Watch-8976YL04/NP8976YL04W,accessories,Watches,https://m.media-amazon.com/images/I/61pF4KjjdaL._AC_UL320_.jpg,https://www.amazon.in/Sonata-Floral-Analog-Womens-Watch-8976YL04/dp/B07SS2NLJC/ref=sr_1_4052?qid=1679155762&s=watches&sr=1-4052,3.3,6,₹743,875.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch4047.jpg,96250.0,5514.35091159,0,175.00599649999998,0,0,1,0.6236264792174528,0.7866701606799407,1,1
5112,jainx Casual Analogue Women Watch (Blue Dial Silver Colored Chain),accessories,Watches,https://m.media-amazon.com/images/I/71sC-xiLIxL._AC_UL320_.jpg,https://www.amazon.in/jainx-Casual-Analogue-Silver-Colored/dp/B0B8HFCSXQ/ref=sr_1_5121?qid=1679155812&s=watches&sr=1-5121,2.2,3,₹287,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch5112.jpg,142890.0,41939.67134440103,1,183.81290322145065,0,0,0,0.3764494768356704,0.5733063856036454,0,1
633,Daniel Klein Analog Silver Dial Women's Watch-DK11430-7,accessories,Watches,https://m.media-amazon.com/images/I/61Qr1mf0YdL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Klein-Analog-Silver-Watch-DK11430-7/dp/B07L19GMD1/ref=sr_1_638?qid=1679155610&s=watches&sr=1-638,4.1,31,"₹2,394",5700.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch633.jpg,627000.0,6963.229134586515,0,204.1238466807909,1,1,1,0.6236264792174528,0.7866701606799407,1,1
183,Fastrack Monochrome Analog Blue Dial Women's Watch-NM6078SM03/NP6078SM03,accessories,Watches,https://m.media-amazon.com/images/I/61YngGR1KYL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Monochrome-Analog-Womens-Watch-NK6078SM03/dp/B00GSJ40SA/ref=sr_1_192?qid=1679155588&s=watches&sr=1-192,4.5,856,"₹1,939",2795.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch183.jpg,307450.0,3719.9479348951672,0,191.82596880067564,0,0,1,0.6236264792174528,0.7866701606799407,1,1
3237,Citizen Analog Blue Dial Women's Watch-ER0213-57L,accessories,Watches,https://m.media-amazon.com/images/I/61xS2U1qQ-L._AC_UL320_.jpg,https://www.amazon.in/Citizen-Analog-Blue-Womens-Watch-ER0213-57L/dp/B07S81CK55/ref=sr_1_3246?qid=1679155734&s=watches&sr=1-3246,3.6,6,,9900.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3237.jpg,1089000.0,12531.082289386846,1,180.56039188239643,0,1,0,0.3764494768356704,0.5733063856036454,1,1
7256,Joker & Witch Shawn & Camila Couple Watch Gift Set for Men and Women,accessories,Watches,https://m.media-amazon.com/images/I/61o2tqHa+CL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Shawn-Camila-Couple/dp/B08WR7K4CN/ref=sr_1_7284?qid=1679155890&s=watches&sr=1-7284,4.0,1,"₹1,850",7399.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7256.jpg,813890.0,4407.625035980302,0,166.28706792763157,0,0,0,0.6236264792174528,0.7866701606799407,0,0
6939,TONSY Analogue White Dial Women's Watch (Pink Color Girl's Watch),accessories,Watches,https://m.media-amazon.com/images/I/61bEWJD+AeL._AC_UL320_.jpg,https://www.amazon.in/SS-Collection-Pink-Paris-Analogue/dp/B07SLRS199/ref=sr_1_6967?qid=1679155877&s=watches&sr=1-6967,2.8,6,₹269,1299.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6939.jpg,142890.0,12210.378775655385,1,225.5802129913522,1,1,1,0.3764494768356704,0.5733063856036454,1,1
3633,Sonata Play Analog Silver Dial Women's Watch-8164SL04/NP8164SL04,accessories,Watches,https://m.media-amazon.com/images/I/71fljwEVJ9L._AC_UL320_.jpg,https://www.amazon.in/Sonata-Analog-Silver-Womens-Watch-8164SL04/dp/B08P4QYQMW/ref=sr_1_3642?qid=1679155747&s=watches&sr=1-3642,4.4,6,"₹1,029",1349.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3633.jpg,148390.0,7001.789970929903,0,205.4208520712209,1,1,1,0.6236264792174528,0.7866701606799407,1,1
7337,Coolfire Vibrating Alarm Clock - Silent Alarm Wristband Vibrating Alarm Watch. Silent Wrist Shock Alarm Clock. Vibration A...,accessories,Watches,https://m.media-amazon.com/images/I/81rR8P+Z2RL._AC_UL320_.jpg,https://www.amazon.in/CoolFire-Boom-Vibrating-Alarm-Clock/dp/B07XQ6JRBY/ref=sr_1_7361?qid=1679155894&s=watches&sr=1-7361,3.4,182,,6756.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7337.jpg,743160.0,13430.301827976276,1,116.03228678871268,0,0,0,0.3764494768356704,0.5733063856036454,0,0
11396,Giordano Multifunctional Silver Dial Women's Watch,accessories,Watches,https://m.media-amazon.com/images/I/71Pacu6vfTL._AC_UL320_.jpg,https://www.amazon.in/Giordano-Analog-White-Womens-Watch-2940-33/dp/B07FMJV512/ref=sr_1_11424?qid=1679156035&s=watches&sr=1-11424,3.7,6,,6995.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch11396.jpg,769450.0,25346.26042576364,1,210.2097466188524,1,1,0,0.3764494768356704,0.5733063856036454,1,1
3503,EDINARO Gorgeous Analogue Round Studded Dial Watches for Women and Ladies Watch with Stainless Steel Adjustable Bracelet S...,accessories,Watches,https://m.media-amazon.com/images/I/71IwW265e4L._AC_UL320_.jpg,https://www.amazon.in/EDINARO-Analogue-Silver-Bracelet-ED-2035W/dp/B085B4JSBS/ref=sr_1_3512?qid=1679155742&s=watches&sr=1-3512,4.1,48,₹299,1499.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch3503.jpg,164890.0,7153.861489536583,0,219.8735166599026,1,1,1,0.6236264792174528,0.7866701606799407,1,1
921,The Shopoholic Analog Women's Watch (Multicolour Dial Multi Colored Strap),accessories,Watches,https://m.media-amazon.com/images/I/71knNSUWEwL._AC_UL320_.jpg,https://www.amazon.in/Shopoholic-Analogue-Girls-Womens-Colored/dp/B092ZXW9NT/ref=sr_1_926?qid=1679155626&s=watches&sr=1-926,3.6,262,₹325,1999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch921.jpg,219890.0,7003.532855650567,0,181.37976116365127,0,0,1,0.6236264792174528,0.7866701606799407,0,0
17854,Daniel Klein Analog Silver Dial Women's Watch-DK.1.13223-2,accessories,Watches,https://m.media-amazon.com/images/I/41o1ef8ofXL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Analog-Silver-Womens-Watch-DK-1-13223-2/dp/B0BFN1P29P/ref=sr_1_17930?qid=1679156261&s=watches&sr=1-17930,Get,0,"₹4,208",7650.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch17854.jpg,841500.0,5112.122256433912,0,211.252608753882,1,1,1,0.6236264792174528,0.7866701606799407,1,1
2349,Daniel Wellington Analog White Dial Unisex's Watch-DW00100305,accessories,Watches,https://m.media-amazon.com/images/I/61hn5Xu9guL._AC_UL320_.jpg,https://www.amazon.in/Daniel-Wellington-Petite-Melrose-36mm/dp/B07W7RSJ2M/ref=sr_1_2358?qid=1679155703&s=watches&sr=1-2358,4.3,49,,16199.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch2349.jpg,1781890.0,11933.078707492308,1,227.5158699353448,1,1,0,0.3764494768356704,0.5733063856036454,1,1
10309,PAPIO Analogue Silver Color Wrist Watch for Women,accessories,Watches,https://m.media-amazon.com/images/I/71H-TBA5SgL._AC_UL320_.jpg,https://www.amazon.in/PAPIO-Analog-Black-Womens-Watch-528/dp/B07MDGR1DC/ref=sr_1_10333?qid=1679155998&s=watches&sr=1-10333,4.0,1,₹249,599.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch10309.jpg,65890.0,9896.284683282844,1,179.60050344642858,0,0,0,0.3764494768356704,0.5733063856036454,0,0
7518,Swatch Analog White Dial Women's Watch - LB153,accessories,Watches,https://m.media-amazon.com/images/I/61Wj7DVZslL._AC_UL320_.jpg,https://www.amazon.in/Swatch-Analog-White-Womens-Watch/dp/B0001ZUVAI/ref=sr_1_7542?qid=1679155901&s=watches&sr=1-7542,3.9,515,"₹7,010",18200.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7518.jpg,2002000.0,6082.123833024692,0,166.92234276041663,0,0,1,0.6236264792174528,0.7866701606799407,0,0
6513,Relish Quartz Movement Analogue Round Multicolour Dial Women's Watch (Blue),accessories,Watches,https://m.media-amazon.com/images/I/71yJejlGi9L._AC_UL320_.jpg,https://www.amazon.in/Relish-Casual-Analogue-Multicolour-Watch/dp/B01CZKD6NA/ref=sr_1_6522?qid=1679155862&s=watches&sr=1-6522,3.0,109,₹249,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6513.jpg,109890.0,5040.282290176254,0,132.11266957720585,0,0,1,0.6236264792174528,0.7866701606799407,0,0
11778,DRITON Digital Girls Pink Glowing Frozen Watch/Pink Touchscreen Waterproof Band Combo- for Girls Digital Watch - for Girls...,accessories,Watches,https://m.media-amazon.com/images/I/61nHm4-YOVL._AC_UL320_.jpg,https://www.amazon.in/DRITON-Digital-Glowing-Touchscreen-Waterproof/dp/B0B3755JQK/ref=sr_1_11806?qid=1679156048&s=watches&sr=1-11806,3.0,1,₹399,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch11778.jpg,109890.0,5724.453546663899,0,207.6329059944238,1,1,1,0.6236264792174528,0.7866701606799407,1,1
7846,Stysol Military & Commando Strap Square Dial Army Watch Man Multi Function Backlight Alarm Waterproof Luxury Watches for B...,accessories,Watches,https://m.media-amazon.com/images/I/81AAjIA3kIL._AC_UL320_.jpg,https://www.amazon.in/Stysol-Digital-Function-Business-Military/dp/B09ZZT5FR6/ref=sr_1_7874?qid=1679155911&s=watches&sr=1-7874,4.2,11,,999.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch7846.jpg,109890.0,11302.282522990943,1,112.70055478515626,0,0,0,0.3764494768356704,0.5733063856036454,0,0
6275,SS Collection Watch for Women Analogue White Gold Love Word Dial Diamonds Design Leather Belt Wrist Watch for Girls (Dark ...,accessories,Watches,https://m.media-amazon.com/images/I/71V20BmfSOL._AC_UL320_.jpg,https://www.amazon.in/Analogue-White-Gold-Love-Diamonds/dp/B07JNNFKWZ/ref=sr_1_6284?qid=1679155853&s=watches&sr=1-6284,5.0,1,₹299,1439.0,/root/graduation_thetis/causal-bert-pytorch/input/allimages/watch6275.jpg,158290.0,10613.314009857178,1,176.94128984375,0,0,0,0.3764494768356704,0.5733063856036454,1,1
